Ticker,Name,Market Cap,Currency,Price,200-DMA,% Diff
1414.T,SHO-BOND HOLDINGS CO LTD,255120785408,JPY,1269.5,1309.747764892578,-3.0729401470579343
1663.T,K&O ENERGY GROUP INC,105342197760,JPY,3945.0,4067.331907958984,-3.007669664715684
1719.T,HAZAMA ANDO CORP,273447190528,JPY,1743.0,1827.6646411132813,-4.632394762625037
1515.T,NITTETSU MINING CO,183329112064,JPY,2330.0,2366.375025024414,-1.5371623111192445
1662.T,JAPAN PETROLEUM EXPLORATION CO ,424447016960,JPY,1658.0,1745.0757415771484,-4.989797262235274
1720.T,TOKYU CONSTRUCTION CO(NEW),121363996672,JPY,1142.0,1264.4726501464843,-9.685670159200066
1762.T,TAKAMATSU CONSTRUCTION GROUP CO,120123711488,JPY,3450.0,3591.7648010253906,-3.946939982955433
1766.T,TOKEN CORPORATION,135542964224,JPY,12210.0,13837.839633789063,-11.763683326797803
1773.T,YTL CORP,918315597824,JPY,79.0,83.10260486602783,-4.9367945477061355
1802.T,OBAYASHI CORP,2120695283712,JPY,3085.0,3208.5995751953124,-3.852134624426873
1801.T,TAISEI CORP,2180246929408,JPY,13375.0,14006.206772460937,-4.5066218335575225
1803.T,SHIMIZU CORP,1671514292224,JPY,2461.0,2583.514616088867,-4.742168491167265
1808.T,HASEKO CORPORATION,712158150656,JPY,2691.0,2801.1369482421874,-3.93186589150174
1812.T,KAJIMA CORP,2567415267328,JPY,5521.0,5598.0787109375,-1.376877941835719
1835.T,TOTETSU KOGYO CO,142416674816,JPY,4135.0,4661.191684570313,-11.28878021283991
1820.T,NISHIMATSU CONSTRUCTION CO,211873464320,JPY,5366.0,5548.910415039062,-3.2963302947426443
1833.T,OKUMURA CORP,202310565888,JPY,5640.0,5705.3778149414065,-1.1458980818096487
1861.T,KUMAGAI GUMI CO,230748012544,JPY,1358.0,1491.0776892089843,-8.924933299725113
1871.T,PS CONSTRUCTION CO LTD,100895907840,JPY,2155.0,2420.9313958740236,-10.984672937335137
1878.T,DAITO TRUST CONSTRUCTION CO,998056787968,JPY,3072.0,3180.281721191406,-3.4047839369035993
1885.T,TOA CORPORATION (CONST),163215736832,JPY,2111.0,2743.8120544433596,-23.06324346882932
1911.T,SUMITOMO FORESTRY CO,817662918656,JPY,1333.5,1567.3881237792968,-14.922157456147122
1925.T,DAIWA HOUSE INDUSTRY CO,2663192461312,JPY,4300.0,5057.532878417969,-14.978308527673489
1928.T,SEKISUI HOUSE,2132055425024,JPY,3289.0,3413.2225085449218,-3.6394494713993475
1934.T,YURTEC CORPORATION,159423545344,JPY,2321.0,2641.6786535644533,-12.139199941361422
1980.T,DAI-DAN CO LTD,319951962112,JPY,2473.0,2496.57859375,-0.9444362700628428
2109.T,MITSUI DM SUGAR CO LTD,100506771456,JPY,3230.0,3259.7579907226564,-0.9128895705554863
2121.T,MIXI. INC,173638893568,JPY,2667.0,2777.657674560547,-3.9838485344690366
2124.T,JAC RECRUITMENT CO LTD,136382218240,JPY,858.0,969.5804794311523,-11.50811941847426
2127.T,NIHON M&A CENTER HOLDINGS INC,201648455680,JPY,636.0,692.8560833740235,-8.206045200202261
2181.T,PERSOL HOLDINGS CO LTD,544730316800,JPY,244.1999969482422,255.49646965026855,-4.421381131993463
2212.T,YAMAZAKI BAKING LTD,616312340480,JPY,3130.0,3265.3810571289064,-4.145949730226595
2201.T,MORINAGA & CO,214751903744,JPY,2557.5,2644.6741967773437,-3.2962168604196873
2281.T,PRIMA MEAT PACKERS,118468354048,JPY,2357.0,2534.873479003906,-7.017055505026725
2229.T,CALBEE INC,346099843072,JPY,2846.5,2907.9035778808593,-2.111609832868233
2282.T,NH FOODS LTD,571107573760,JPY,6067.0,6342.45689453125,-4.3430629346296605
2296.T,ITOHAM YONEKYU HOLDINGS INC,273254006784,JPY,4815.0,5535.361298828125,-13.013808131740745
2317.T,SYSTENA CORPORATION,143697248256,JPY,402.0,465.1398515319824,-13.57438011901696
2327.T,NS SOLUTIONS CORPORATION,588102238208,JPY,3214.0,3776.1903857421876,-14.88776593110499
2331.T,ALSOK CO LTD,523741167616,JPY,1077.5,1166.2851684570312,-7.612646620079378
2413.T,M3 INC,1074560958464,JPY,1610.0,1924.2115100097656,-16.329364437081605
2593.T,ITO EN LTD,326852673536,JPY,2836.5,3078.3303942871094,-7.855894699799215
2587.T,SUNTORY BEVERAGE & FOOD LIMITED,1325608468480,JPY,4290.0,4652.955275878906,-7.800532228634982
2502.T,ASAHI GROUP HLDGS,2189180403712,JPY,1496.5,1671.3781665039062,-10.463111820450932
2678.T,ASKUL CORP,106012950528,JPY,1184.0,1350.4087426757812,-12.322842515522293
2726.T,PAL GROUP HOLDINGS CO LTD,247272341504,JPY,1424.0,1857.9142755126952,-23.354913691750156
2695.T,KURA SUSHI INC,130277998592,JPY,1639.0,1723.618076171875,-4.90932865822632
2784.T,ALFRESA HOLDINGS CORP,387019964416,JPY,2205.5,2328.9134716796875,-5.299186645636844
2768.T,SOJITZ CORPORATION,1057154072576,JPY,5081.0,5102.393719482422,-0.41928790012293327
2811.T,KAGOME CO LTD,233660874752,JPY,2584.5,2739.446008300781,-5.656107396578724
2809.T,KEWPIE CORP,570489176064,JPY,4184.0,4192.890263671875,-0.2120318709245006
2875.T,TOYO SUISAN KAISHA,958432608256,JPY,9846.0,10722.3243359375,-8.172895246232804
2897.T,NISSIN FOODS HOLDINGS CO. LTD.,771038576640,JPY,2686.0,2860.9328845214845,-6.114539962399135
2815.T,ARIAKE JAPAN CO,162751119360,JPY,5110.0,5523.468413085938,-7.485666290882886
3038.T,KOBE BUSSAN CO LTD,602072416256,JPY,2715.5,3590.540944824219,-24.370727371472935
3002.T,GUNZE LTD,120521359360,JPY,3845.0,3878.514328613281,-0.8641022250719388
3064.T,MONOTARO CO.LTD,893074931712,JPY,1814.0,2112.1454162597656,-14.11576182040194
3003.T,HULIC CO LTD,1310206197760,JPY,1725.5,1728.4759741210937,-0.17217329981152885
3050.T,DCM HOLDINGS CO LTD,205113294848,JPY,1497.0,1540.9084594726562,-2.8495177116285686
3076.T,AI HOLDINGS CORPORATION,143517958144,JPY,2694.0,2722.85818359375,-1.0598489398982003
3116.T,TOYOTA BOSHOKU CORP,385368948736,JPY,2157.0,2465.321260986328,-12.506331968393225
3092.T,ZOZO INC,962145681408,JPY,1088.0,1209.4737014770508,-10.04351738518191
3088.T,MATSUKIYOCOCOKARA & CO,928758104064,JPY,2334.0,2656.3344848632814,-12.134559359901987
3087.T,DOUTOR NICHIRES HOLDINGS CO LTD,112493871104,JPY,2677.0,2686.7537561035156,-0.36303126333621094
3197.T,SKYLARK HOLDINGS CO LTD,626014552064,JPY,2753.0,3180.4983959960937,-13.441239163467845
