Ticker,Name,Market Cap,Currency,Price,200-DMA,% Diff
1925.T,DAIWA HOUSE INDUSTRY CO,2962341232640,JPY,4783.0,5115.599372558594,-6.501669664413978
2413.T,M3 INC,891012579328,JPY,1335.0,1975.4149487304687,-32.41926204628761
2502.T,ASAHI GROUP HLDGS,2222094811136,JPY,1519.0,1712.3517700195312,-11.291591681382485
2587.T,SUNTORY BEVERAGE & FOOD LIMITED,1365469560832,JPY,4419.0,4686.132954101562,-5.700498827455435
3064.T,MONOTARO CO.LTD,897282473984,JPY,1817.0,2203.779973144531,-17.55075270026355
3088.T,MATSUKIYOCOCOKARA & CO,911452405760,JPY,2290.5,2756.2438500976564,-16.897773761242295
3092.T,ZOZO INC,885209366528,JPY,1001.0,1259.4551867675782,-20.521189597139188
3382.T,SEVEN & I HOLDINGS CO LTD,4343646126080,JPY,1879.0,2057.755086669922,-8.686898058369163
3391.T,TSURUHA HOLDINGS INC,920677711872,JPY,2032.5,2462.0843603515623,-17.447995173090725
3626.T,TIS INC.,722862931968,JPY,3415.0,4419.1847863769535,-22.723303842658037
3659.T,NEXON CO LTD,2030303969280,JPY,2566.5,3282.1434716796875,-21.804149570385654
4151.T,KYOWA KIRIN CO LTD,1220509564928,JPY,2331.5,2479.1884375,-5.957128359671127
4204.T,SEKISUI CHEMICAL CO,953755369472,JPY,2362.5,2667.2845373535156,-11.426772550330277
4307.T,NOMURA RESEARCH INSTITUTE,2428582232064,JPY,4228.0,5339.929559326172,-20.822925601784213
4452.T,KAO CORP,2627517808640,JPY,5809.0,6364.092260742187,-8.722253512356403
4519.T,CHUGAI PHARMACEUTICAL CO,12827077115904,JPY,7794.0,7851.825627441406,-0.7364609224039698
4543.T,TERUMO CORP,2834350997504,JPY,1921.5,2310.756687011719,-16.845420774919727
4568.T,DAIICHI SANKYO COMPANY LIMITED,4982210822144,JPY,2738.0,3285.5462365722656,-16.665303031726864
4612.T,NIPPON PAINT HOLDINGS CO LTD,2239185289216,JPY,965.4000244140625,1051.5095080566407,-8.1891302915294
4661.T,ORIENTAL LAND CO,3578242531328,JPY,2182.5,3022.059328613281,-27.781033967937553
4684.T,OBIC CO LTD,1771033460736,JPY,4087.0,4690.714777832031,-12.87042181044864
4689.T,LY CORPORATION,2810193117184,JPY,410.1000061035156,430.8228569030762,-4.810062991672382
4716.T,ORACLE CORP JAPAN,1102501904384,JPY,8603.0,12774.835,-32.656664450069215
4755.T,RAKUTEN GROUP INC,1642230448128,JPY,756.7999877929688,889.076499633789,-14.877967407225922
4768.T,OTSUKA CORPORATION,1112955420672,JPY,2935.0,3044.5198864746094,-3.597279392430819
