Ticker,Name,Market Cap,Currency,Price,200-DMA,% Diff
1104.TW,UNIVERSAL CEMENT CORPORATION (環泥),18815080448,TWD,27.399999618530273,27.8471324634552,-1.605669257011344
1215.TW,CHAROEN POKPHAND ENTERPRISES CO (卜蜂),33163876352,TWD,112.5,132.41484195709228,-15.039735472814664
1234.TW,HEY SONG (黑松),13322024960,TWD,33.150001525878906,34.96018991470337,-5.177856279502491
1231.TW,LIAN HWA FOODS CORP (聯華食),26413219840,TWD,88.5,98.25350002288819,-9.92687285502919
1264.TWO,TEHMAG FOODS CORPORATION (德麥),10041092096,TWD,271.0,282.85,-4.189499734841795
1229.TW,LIEN HWA INDUSTRIAL HOLDINGS CO (聯華),78256586752,TWD,43.75,45.39175003051758,-3.6168467384795733
1319.TW,TONG YANG INDUSTRY (東陽),45662023680,TWD,77.19999694824219,87.7496501159668,-12.022444709218295
1442.TW,ADVANCETEK ENTERPRICE (名軒),10437042176,TWD,28.5,31.560749969482423,-9.697963364121598
1476.TW,ECLAT TEXTILE CO (儒鴻),88757755904,TWD,323.5,370.0220634460449,-12.572780934407323
1477.TW,MAKALOT INDUSTRIAL CO (聚陽),56369512448,TWD,228.5,264.70791946411134,-13.678442087192765
1504.TW,TECO ELECTRIC & MACHINERY CO (東元),164176674816,TWD,70.0,80.04542198181153,-12.54965210139578
1519.TW,FORTUNE ELECTRIC CO LTD (華城),244176011264,TWD,773.0,796.11,-2.902865181947223
1536.TW,HOTA INDUSTRIAL MFG CO (和大),14561687552,TWD,52.20000076293945,56.58225004196167,-7.744918725876615
1623.TW,TA TUN ELECTRIC WIRE CABLE CO L (大東電),14124000256,TWD,214.0,223.4955963897705,-4.248672700114609
1712.TW,SINON CORP (興農),16882754560,TWD,40.150001525878906,41.64250823974609,-3.584094179136521
1707.TW,GRAPE KING BIO LTD (葡萄王),13761927168,TWD,92.9000015258789,114.31439689636231,-18.73289450137916
1736.TW,JOHNSON HEALTH TECH (喬山),39896391680,TWD,131.5,140.0,-6.071428571428572
1795.TW,LOTUS PHARMACEUTICAL CO (美時),52430557184,TWD,199.5,252.525,-20.997920997921003
1808.TW,RUN LONG CONSTRUCTION CO LTD (潤隆),27148165120,TWD,30.399999618530273,33.138654957877264,-8.264232036056118
2002.TW,CHINA STEEL CORP (中鋼),289556135936,TWD,18.950000762939453,19.108000049591066,-0.8268750588316776
2009.TW,FIRST COPPER TECHNOLOGY (第一銅),14259019776,TWD,39.650001525878906,41.738000106811526,-5.002632075301239
1903.TW,SHIHLIN PAPER CORP (士紙),12728913920,TWD,48.95000076293945,52.419749908447265,-6.61916386775564
2023.TW,YIEH PHUI ENTERPRISE CO (燁輝),24859928576,TWD,13.649999618530273,14.571249990463256,-6.322383958383337
2072.TW,CENTURY WIND POWER (世紀風電),28224000000,TWD,147.0,223.84724060058593,-34.3302157285493
2106.TW,KENDA RUBBER INDUSTRY (建大),16949297152,TWD,17.75,18.50276268005371,-4.068379912072273
