Ticker,Name,Market Cap,Currency,Price,200-DMA,% Diff
1925.T,DAIWA HOUSE INDUSTRY CO,2810597081088,JPY,4538.0,5113.372548828125,-11.252310355520411
1928.T,SEKISUI HOUSE,2201414270976,JPY,3396.0,3397.050621337891,-0.030927456049423263
2413.T,M3 INC,904366522368,JPY,1355.0,1968.2755700683595,-31.15801361325945
2502.T,ASAHI GROUP HLDGS,2246963625984,JPY,1536.0,1708.0737133789062,-10.07413860602716
2587.T,SUNTORY BEVERAGE & FOOD LIMITED,1296562651136,JPY,4196.0,4682.830856933594,-10.396080315665724
3064.T,MONOTARO CO.LTD,914983288832,JPY,1858.5,2189.375048828125,-15.112762384189383
3088.T,MATSUKIYOCOCOKARA & CO,911846277120,JPY,2291.5,2742.6756225585937,-16.45019990142691
3092.T,ZOZO INC,923235385344,JPY,1044.0,1252.7181390380858,-16.66122111062849
3382.T,SEVEN & I HOLDINGS CO LTD,4305503649792,JPY,1862.5,2053.3114306640623,-9.292863606294343
3391.T,TSURUHA HOLDINGS INC,954198065152,JPY,2106.5,2459.2617053222657,-14.344211702188048
3626.T,TIS INC.,730906492928,JPY,3453.0,4403.133812255859,-21.57858136428238
3659.T,NEXON CO LTD,1774830747648,JPY,2243.0,3277.7362463378904,-31.568624458236016
4151.T,KYOWA KIRIN CO LTD,1240663851008,JPY,2370.0,2477.9337548828125,-4.35579662572202
4204.T,SEKISUI CHEMICAL CO,942451589120,JPY,2334.5,2665.1047998046874,-12.404945570204816
4307.T,NOMURA RESEARCH INSTITUTE,2488320131072,JPY,4332.0,5326.512728271485,-18.67099130342669
4452.T,KAO CORP,2661003821056,JPY,5883.0,6354.526267089844,-7.420321315404466
4543.T,TERUMO CORP,2835088670720,JPY,1922.0,2303.508817138672,-16.562073229333983
4568.T,DAIICHI SANKYO COMPANY LIMITED,4683787665408,JPY,2574.0,3276.164865722656,-21.432525361258726
4612.T,NIPPON PAINT HOLDINGS CO LTD,2316190613504,JPY,998.5999755859375,1048.1035342407226,-4.723155398063517
4661.T,ORIENTAL LAND CO,3542993076224,JPY,2161.0,3009.352316894531,-28.19052831175245
4684.T,OBIC CO LTD,1744447995904,JPY,4032.0,4670.7493579101565,-13.675522040770637
4689.T,LY CORPORATION,2859530715136,JPY,417.29998779296875,429.4292358398437,-2.824504489815083
4716.T,ORACLE CORP JAPAN,1111216357376,JPY,8671.0,12658.635,-31.501303260580627
4755.T,RAKUTEN GROUP INC,1691783004160,JPY,778.2999877929688,888.6834994506836,-12.421015099970411
4768.T,OTSUKA CORPORATION,1100821037056,JPY,2903.0,3046.1729345703125,-4.700092136775158
4901.T,FUJIFILM HOLDINGS CORPORATION,3722360913920,JPY,3110.0,3256.6238317871093,-4.502326315859695
5108.T,BRIDGESTONE CORP,4251621261312,JPY,3387.0,3406.0541723632814,-0.559420707923175
