Ticker,Name,Market Cap,Currency,Price,200-DMA,% Diff
6919.TW,CALIWAY BIOPHARMACEUTICALS CO L (康霈生技),152679579648,TWD,98.0999984741211,142.3905000305176,-31.1049554197113
2207.TW,HOTAI MOTOR CO (和泰汽車),267966431232,TWD,481.0,516.34429397583,-6.845102073982545
2609.TW,YANG MING MARINE TRANSPORT CORP (陽明海運),174954414080,TWD,50.09999847412109,53.71874982833862,-6.736477237056815
2912.TW,PRESIDENT CHAIN STORE CORP (統一超商),231835762688,TWD,223.0,230.295,-3.1676762413426207
2615.TW,WAN HAI LINES (萬海航運),215231414272,TWD,76.69999694824219,78.79999992370605,-2.664978397838935
2002.TW,CHINA STEEL CORP (中鋼),290320121856,TWD,19.0,19.139000053405763,-0.7262660171267865
1216.TW,UNI-PRESIDENT ENTERPRISES CORP (統一企業),423878328320,TWD,74.5999984741211,74.84999988555909,-0.3340032222047151
2603.TW,EVERGREEN MARINE CORP(TAIWAN) (長榮海運),391872774144,TWD,181.0,181.25096755981448,-0.13846412142966
